k;0.486
f;0.02
ke;0
max H2;10.3973
max Q;521.309
oscillation t;12025.7

time;Q;H1;H2
332.424;362.418;9.57026;8.42974
332.91;361.317;9.55769;8.44231
333.396;360.215;9.54517;8.45483
333.882;359.111;9.53268;8.46732
334.368;358.007;9.52024;8.47976
334.854;356.901;9.50783;8.49217
335.34;355.794;9.49546;8.50454
335.826;354.687;9.48313;8.51687
336.312;353.578;9.47083;8.52917
336.798;352.468;9.45858;8.54142
337.284;351.358;9.44636;8.55364
337.77;350.246;9.43419;8.56581
338.256;349.133;9.42205;8.57795
338.742;348.02;9.40995;8.59005
339.228;346.905;9.39788;8.60212
339.714;345.79;9.38586;8.61414
340.2;344.673;9.37388;8.62612
340.686;343.556;9.36193;8.63807
341.172;342.437;9.35002;8.64998
341.658;341.318;9.33816;8.66184
342.144;340.198;9.32633;8.67367
342.63;339.077;9.31454;8.68546
343.116;337.955;9.30279;8.69721
343.602;336.832;9.29107;8.70893
344.088;335.709;9.2794;8.7206
344.574;334.584;9.26777;8.73223
345.06;333.459;9.25617;8.74383
345.546;332.333;9.24462;8.75538
346.032;331.206;9.2331;8.7669
346.518;330.078;9.22162;8.77838
347.004;328.95;9.21018;8.78982
347.49;327.82;9.19878;8.80122
347.976;326.69;9.18742;8.81258
348.462;325.559;9.1761;8.8239
348.948;324.428;9.16482;8.83518
349.434;323.296;9.15358;8.84642
349.92;322.162;9.14237;8.85763
350.406;321.029;9.13121;8.86879
350.892;319.894;9.12009;8.87991
351.378;318.759;9.109;8.891
351.864;317.623;9.09795;8.90205
352.35;316.486;9.08695;8.91305
352.836;315.349;9.07598;8.92402
353.322;314.21;9.06505;8.93495
353.808;313.072;9.05417;8.94583
354.294;311.932;9.04332;8.95668
354.78;310.792;9.03251;8.96749
355.266;309.651;9.02174;8.97826
355.752;308.51;9.01101;8.98899
356.238;307.368;9.00032;8.99968
356.724;306.225;8.98967;9.01033
357.21;305.082;8.97906;9.02094
357.696;303.938;8.96849;9.03151
358.182;302.793;8.95796;9.04204
358.668;301.648;8.94747;9.05253
359.154;300.502;8.93702;9.06298
359.64;299.356;8.92661;9.07339
360.126;298.209;8.91623;9.08377
360.612;297.062;8.9059;9.0941
361.098;295.913;8.89561;9.10439
361.584;294.765;8.88536;9.11464
362.07;293.616;8.87514;9.12486
362.556;292.466;8.86497;9.13503
363.042;291.315;8.85484;9.14516
363.528;290.164;8.84475;9.15525
364.014;289.013;8.83469;9.16531
364.5;287.861;8.82468;9.17532
364.986;286.709;8.81471;9.18529
365.472;285.556;8.80478;9.19522
365.958;284.402;8.79488;9.20512
366.444;283.248;8.78503;9.21497
366.93;282.093;8.77522;9.22478
367.416;280.938;8.76545;9.23455
367.902;279.783;8.75571;9.24429
368.388;278.627;8.74602;9.25398
368.874;277.47;8.73637;9.26363
